Generation,Best CP,Best CO,Best CO_Score,Mean CO_Score,Routes
4583,17.572896596017983,67.0,67.0,111.97560975609755,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4584,17.572896596017983,67.0,67.0,104.58536585365853,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4585,17.572896596017983,67.0,67.0,117.875,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4586,17.572896596017983,67.0,67.0,131.33333333333334,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4587,17.572896596017983,67.0,67.0,119.97727272727273,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4588,17.572896596017983,67.0,67.0,125.5609756097561,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4589,17.572896596017983,67.0,67.0,107.66666666666667,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4590,17.572896596017983,67.0,67.0,119.87179487179488,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4591,17.572896596017983,67.0,67.0,119.55813953488372,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4592,17.572896596017983,67.0,67.0,135.48648648648648,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4593,17.572896596017983,67.0,67.0,120.53846153846153,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4594,17.572896596017983,67.0,67.0,135.22222222222223,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4595,17.572896596017983,67.0,67.0,133.6341463414634,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4596,17.572896596017983,67.0,67.0,141.3695652173913,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4597,17.572896596017983,67.0,67.0,122.0,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4598,17.572896596017983,67.0,67.0,117.1951219512195,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4599,17.572896596017983,67.0,67.0,128.2,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4600,17.572896596017983,67.0,67.0,102.725,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4601,17.572896596017983,67.0,67.0,110.22727272727273,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4602,17.572896596017983,67.0,67.0,117.26829268292683,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4603,17.572896596017983,67.0,67.0,105.73913043478261,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4604,17.572896596017983,67.0,67.0,130.6046511627907,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4605,17.572896596017983,67.0,67.0,125.61904761904762,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4606,17.572896596017983,67.0,67.0,120.2,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4607,17.572896596017983,67.0,67.0,106.17948717948718,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4608,17.572896596017983,67.0,67.0,114.025,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4609,17.572896596017983,67.0,67.0,135.58695652173913,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4610,17.572896596017983,67.0,67.0,119.0909090909091,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4611,17.572896596017983,67.0,67.0,112.54761904761905,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4612,17.572896596017983,67.0,67.0,116.3953488372093,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4613,17.572896596017983,67.0,67.0,109.56410256410257,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4614,17.572896596017983,67.0,67.0,116.95652173913044,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4615,17.572896596017983,67.0,67.0,105.025,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4616,17.572896596017983,67.0,67.0,113.8,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4617,17.572896596017983,67.0,67.0,127.08510638297872,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4618,17.572896596017983,67.0,67.0,145.57142857142858,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4619,17.572896596017983,67.0,67.0,131.97368421052633,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4620,17.572896596017983,67.0,67.0,116.12820512820512,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4621,17.572896596017983,67.0,67.0,139.02702702702703,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4622,17.572896596017983,67.0,67.0,138.0,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4623,17.572896596017983,67.0,67.0,118.5,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4624,17.572896596017983,67.0,67.0,117.45238095238095,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4625,17.572896596017983,67.0,67.0,117.3953488372093,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4626,17.572896596017983,67.0,67.0,118.90243902439025,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4627,17.572896596017983,67.0,67.0,104.07142857142857,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4628,17.572896596017983,67.0,67.0,104.725,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4629,17.572896596017983,67.0,67.0,127.16666666666667,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4630,17.572896596017983,67.0,67.0,110.5945945945946,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4631,17.572896596017983,67.0,67.0,127.0,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4632,17.572896596017983,67.0,67.0,112.8048780487805,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4633,17.572896596017983,67.0,67.0,125.12244897959184,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4634,17.572896596017983,67.0,67.0,119.3,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4635,17.572896596017983,67.0,67.0,113.47619047619048,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4636,17.572896596017983,67.0,67.0,127.02222222222223,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4637,17.572896596017983,67.0,67.0,119.71052631578948,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4638,17.572896596017983,67.0,67.0,98.76744186046511,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4639,17.572896596017983,67.0,67.0,131.6829268292683,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4640,17.572896596017983,67.0,67.0,123.46666666666667,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4641,17.572896596017983,67.0,67.0,121.3913043478261,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4642,17.572896596017983,67.0,67.0,99.64864864864865,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4643,17.572896596017983,67.0,67.0,118.6046511627907,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4644,17.572896596017983,67.0,67.0,145.4418604651163,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4645,17.572896596017983,67.0,67.0,108.27906976744185,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4646,17.572896596017983,67.0,67.0,113.52272727272727,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4647,17.572896596017983,67.0,67.0,110.35,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4648,17.572896596017983,67.0,67.0,115.5,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4649,17.572896596017983,67.0,67.0,143.6046511627907,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4650,17.572896596017983,67.0,67.0,116.65,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4651,17.572896596017983,67.0,67.0,117.82051282051282,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4652,17.572896596017983,67.0,67.0,101.675,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4653,17.572896596017983,67.0,67.0,133.45238095238096,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4654,17.572896596017983,67.0,67.0,131.225,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4655,17.572896596017983,67.0,67.0,120.17948717948718,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4656,17.572896596017983,67.0,67.0,125.44897959183673,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4657,17.572896596017983,67.0,67.0,112.9047619047619,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4658,17.572896596017983,67.0,67.0,99.5,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4659,17.572896596017983,67.0,67.0,132.325,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4660,17.572896596017983,67.0,67.0,130.86046511627907,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4661,17.572896596017983,67.0,67.0,134.78048780487805,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4662,17.572896596017983,67.0,67.0,111.5813953488372,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4663,17.572896596017983,67.0,67.0,103.92682926829268,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4664,17.572896596017983,67.0,67.0,128.29545454545453,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4665,17.572896596017983,67.0,67.0,155.02083333333334,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4666,17.572896596017983,67.0,67.0,108.46153846153847,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4667,17.572896596017983,67.0,67.0,120.2,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4668,17.572896596017983,67.0,67.0,135.90243902439025,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4669,17.572896596017983,67.0,67.0,119.46341463414635,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4670,17.572896596017983,67.0,67.0,125.85365853658537,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4671,17.572896596017983,67.0,67.0,108.86486486486487,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4672,17.572896596017983,67.0,67.0,106.60526315789474,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4673,17.572896596017983,67.0,67.0,120.84444444444445,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4674,17.572896596017983,67.0,67.0,123.78571428571429,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4675,17.572896596017983,67.0,67.0,132.4,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4676,17.572896596017983,67.0,67.0,130.21052631578948,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4677,17.572896596017983,67.0,67.0,154.0909090909091,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4678,17.572896596017983,67.0,67.0,113.35897435897436,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4679,17.572896596017983,67.0,67.0,118.02325581395348,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4680,17.572896596017983,67.0,67.0,116.1891891891892,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4681,17.572896596017983,67.0,67.0,125.21951219512195,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4682,17.572896596017983,67.0,67.0,124.92682926829268,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4683,17.572896596017983,67.0,67.0,110.95,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4684,17.572896596017983,67.0,67.0,111.83333333333333,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4685,17.572896596017983,67.0,67.0,152.46666666666667,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4686,17.572896596017983,67.0,67.0,123.83783783783784,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4687,17.572896596017983,67.0,67.0,110.55263157894737,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4688,17.572896596017983,67.0,67.0,125.78571428571429,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4689,17.572896596017983,67.0,67.0,112.575,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4690,17.572896596017983,67.0,67.0,133.25,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4691,17.572896596017983,67.0,67.0,124.1951219512195,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4692,17.572896596017983,67.0,67.0,112.23684210526316,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4693,17.572896596017983,67.0,67.0,109.23684210526316,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4694,17.572896596017983,67.0,67.0,118.76923076923077,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4695,17.572896596017983,67.0,67.0,135.04761904761904,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4696,17.572896596017983,67.0,67.0,104.55263157894737,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4697,17.572896596017983,67.0,67.0,122.92105263157895,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4698,17.572896596017983,67.0,67.0,128.1627906976744,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4699,17.572896596017983,67.0,67.0,108.56521739130434,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4700,17.572896596017983,67.0,67.0,116.725,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4701,17.572896596017983,67.0,67.0,117.30555555555556,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4702,17.572896596017983,67.0,67.0,103.51219512195122,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4703,17.572896596017983,67.0,67.0,101.15384615384616,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4704,17.572896596017983,67.0,67.0,130.94736842105263,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4705,17.572896596017983,67.0,67.0,117.92307692307692,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4706,17.572896596017983,67.0,67.0,118.75,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4707,17.572896596017983,67.0,67.0,126.51063829787235,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4708,17.572896596017983,67.0,67.0,127.45454545454545,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4709,17.572896596017983,67.0,67.0,106.79069767441861,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4710,17.572896596017983,67.0,67.0,120.47619047619048,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4711,17.572896596017983,67.0,67.0,107.94871794871794,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4712,17.572896596017983,67.0,67.0,113.74418604651163,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4713,17.572896596017983,67.0,67.0,109.3076923076923,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4714,17.572896596017983,67.0,67.0,127.54761904761905,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4715,17.572896596017983,67.0,67.0,121.3170731707317,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4716,17.572896596017983,67.0,67.0,129.78571428571428,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4717,17.572896596017983,67.0,67.0,109.0,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4718,17.572896596017983,67.0,67.0,132.5,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4719,17.572896596017983,67.0,67.0,132.58139534883722,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4720,17.572896596017983,67.0,67.0,107.28205128205128,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4721,17.572896596017983,67.0,67.0,111.67567567567568,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4722,17.572896596017983,67.0,67.0,134.775,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4723,17.572896596017983,67.0,67.0,153.8235294117647,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4724,17.572896596017983,67.0,67.0,121.23809523809524,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4725,17.572896596017983,67.0,67.0,115.05128205128206,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4726,17.572896596017983,67.0,67.0,124.66666666666667,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4727,17.572896596017983,67.0,67.0,118.83333333333333,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4728,17.572896596017983,67.0,67.0,100.37837837837837,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4729,17.572896596017983,67.0,67.0,111.57894736842105,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4730,17.572896596017983,67.0,67.0,121.08108108108108,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4731,17.572896596017983,67.0,67.0,100.10526315789474,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4732,17.572896596017983,67.0,67.0,105.13513513513513,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4733,17.572896596017983,67.0,67.0,118.26829268292683,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4734,17.572896596017983,67.0,67.0,114.27906976744185,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
4735,17.572896596017983,67.0,67.0,118.16666666666667,"[[10, 7, 15], [3, 6], [12, 11, 10, 14, 13], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
