Generation,Best CP,Best CO,Best Score,Mean Score,Routes
4457,11.673731535003212,93.0,216672.0,270120.5625,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4458,11.673731535003212,93.0,216672.0,267426.18292682926,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4459,11.673731535003212,93.0,216672.0,280040.0714285714,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4460,11.673731535003212,93.0,216672.0,278357.72093023255,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4461,11.673731535003212,93.0,216672.0,302138.6170212766,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4462,11.673731535003212,93.0,216672.0,280225.2375,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4463,11.673731535003212,93.0,216672.0,291321.23076923075,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4464,11.673731535003212,93.0,216672.0,247144.79166666666,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4465,11.673731535003212,93.0,216672.0,317214.51219512196,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4466,11.673731535003212,93.0,216672.0,294447.0,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4467,11.673731535003212,93.0,216672.0,308210.7631578947,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4468,11.673731535003212,93.0,216672.0,276924.2368421053,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4469,11.673731535003212,93.0,216672.0,253791.11842105264,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4470,11.673731535003212,93.0,216672.0,283375.8068181818,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4471,11.673731535003212,93.0,216672.0,265151.8783783784,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4472,11.673731535003212,93.0,216672.0,276015.42307692306,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4473,11.673731535003212,93.0,216672.0,275242.60714285716,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4474,11.673731535003212,93.0,216672.0,272958.375,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4475,11.673731535003212,93.0,216672.0,270518.23076923075,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4476,11.673731535003212,93.0,216672.0,291638.46428571426,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4477,11.673731535003212,93.0,216672.0,292346.5540540541,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4478,11.673731535003212,93.0,216672.0,259148.34615384616,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4479,11.673731535003212,93.0,216672.0,327978.2926829268,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4480,11.673731535003212,93.0,216672.0,280925.82558139536,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4481,11.673731535003212,93.0,216672.0,247310.33823529413,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4482,11.673731535003212,93.0,216672.0,269134.1931818182,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4483,11.673731535003212,93.0,216672.0,255550.0945945946,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4484,11.673731535003212,93.0,216672.0,277368.9428571428,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4485,11.673731535003212,93.0,216672.0,271564.64634146343,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4486,11.673731535003212,93.0,216672.0,265190.5135135135,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4487,11.673731535003212,93.0,216672.0,269801.47297297296,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4488,11.673731535003212,93.0,216672.0,268114.4605263158,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4489,11.673731535003212,93.0,216672.0,284053.9024390244,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4490,11.673731535003212,93.0,216672.0,279112.68292682926,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4491,11.673731535003212,93.0,216672.0,260414.68421052632,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4492,11.673731535003212,93.0,216672.0,288205.28571428574,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4493,11.673731535003212,93.0,216672.0,253238.3076923077,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4494,11.673731535003212,93.0,216672.0,269856.7894736842,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4495,11.673731535003212,93.0,216672.0,270673.13513513515,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4496,11.673731535003212,93.0,216672.0,286027.0909090909,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4497,11.673731535003212,93.0,216672.0,276990.375,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4498,11.673731535003212,93.0,216672.0,266559.3375,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4499,11.673731535003212,93.0,216672.0,288229.4285714286,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4500,11.673731535003212,93.0,216672.0,256707.0909090909,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4501,11.673731535003212,93.0,216672.0,266266.8,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4502,11.673731535003212,93.0,216672.0,258650.95588235295,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4503,11.673731535003212,93.0,216672.0,255835.33333333334,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4504,11.673731535003212,93.0,216672.0,274331.325,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4505,11.673731535003212,93.0,216672.0,255012.20833333334,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4506,11.673731535003212,93.0,216672.0,270214.8,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4507,11.673731535003212,93.0,216672.0,261171.60714285713,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4508,11.673731535003212,93.0,216672.0,251937.1125,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4509,11.673731535003212,93.0,216672.0,285895.5,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4510,11.673731535003212,93.0,216672.0,283520.7073170732,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4511,11.673731535003212,93.0,216672.0,269634.2916666667,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4512,11.673731535003212,93.0,216672.0,254304.2625,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4513,11.673731535003212,93.0,216672.0,332532.76744186046,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4514,11.673731535003212,93.0,216672.0,266094.4285714286,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4515,11.673731535003212,93.0,216672.0,277850.6785714286,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4516,11.673731535003212,93.0,216672.0,272563.46341463417,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4517,11.673731535003212,93.0,216672.0,266893.8947368421,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4518,11.673731535003212,93.0,216672.0,273449.8333333333,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4519,11.673731535003212,93.0,216672.0,282743.3461538461,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4520,11.673731535003212,93.0,216672.0,271585.575,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4521,11.673731535003212,93.0,216672.0,277157.8125,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4522,11.673731535003212,93.0,216672.0,284446.71428571426,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4523,11.673731535003212,93.0,216672.0,282177.22340425535,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4524,11.673731535003212,93.0,216672.0,306146.0581395349,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4525,11.673731535003212,93.0,216672.0,281847.3157894737,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4526,11.673731535003212,93.0,216672.0,291020.93023255817,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4527,11.673731535003212,93.0,216672.0,292440.5625,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4528,11.673731535003212,93.0,216672.0,276168.0394736842,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4529,11.673731535003212,93.0,216672.0,270629.9142857143,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4530,11.673731535003212,93.0,216672.0,265774.5857142857,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4531,11.673731535003212,93.0,216672.0,265055.2105263158,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4532,11.673731535003212,93.0,216672.0,274005.94736842107,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4533,11.673731535003212,93.0,216672.0,277652.4,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4534,11.673731535003212,93.0,216672.0,270286.1341463415,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4535,11.673731535003212,93.0,216672.0,296429.5125,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4536,11.673731535003212,93.0,216672.0,326169.1785714286,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4537,11.673731535003212,93.0,216672.0,271709.925,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4538,11.673731535003212,93.0,216672.0,276638.0232558139,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4539,11.673731535003212,93.0,216672.0,258134.7857142857,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4540,11.673731535003212,93.0,216672.0,287948.1081081081,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4541,11.673731535003212,93.0,216672.0,261688.45945945947,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4542,11.673731535003212,93.0,216672.0,266716.14285714284,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4543,11.673731535003212,93.0,216672.0,282637.725,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4544,11.673731535003212,93.0,216672.0,275546.16279069765,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4545,11.673731535003212,93.0,216672.0,290301.52702702704,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4546,11.673731535003212,93.0,216672.0,263789.325,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4547,11.673731535003212,93.0,216672.0,273916.8846153846,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4548,11.673731535003212,93.0,216672.0,273170.09210526315,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4549,11.673731535003212,93.0,216672.0,249639.875,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4550,11.673731535003212,93.0,216672.0,258423.0,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4551,11.673731535003212,93.0,216672.0,276146.0930232558,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4552,11.673731535003212,93.0,216672.0,284344.4625,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4553,11.673731535003212,93.0,216672.0,272480.9268292683,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4554,11.673731535003212,93.0,216672.0,260557.57894736843,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4555,11.673731535003212,93.0,216672.0,279384.3292682927,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4556,11.673731535003212,93.0,216672.0,251874.1463414634,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4557,11.673731535003212,93.0,216672.0,279618.78571428574,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4558,11.673731535003212,93.0,216672.0,255659.5357142857,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4559,11.673731535003212,93.0,216672.0,352778.01219512196,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4560,11.673731535003212,93.0,216672.0,282826.2083333333,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4561,11.673731535003212,93.0,216672.0,280739.025,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4562,11.673731535003212,93.0,216672.0,283134.43333333335,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4563,11.673731535003212,93.0,216672.0,273336.0789473684,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4564,11.673731535003212,93.0,216672.0,324758.89285714284,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4565,11.673731535003212,93.0,216672.0,263933.95714285714,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4566,11.673731535003212,93.0,216672.0,347553.75,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4567,11.673731535003212,93.0,216672.0,275279.1,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4568,11.673731535003212,93.0,216672.0,264883.30263157893,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4569,11.673731535003212,93.0,216672.0,284826.27906976745,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4570,11.673731535003212,93.0,216672.0,269843.05263157893,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4571,11.673731535003212,93.0,216672.0,272484.19736842107,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4572,11.673731535003212,93.0,216672.0,250696.9875,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4573,11.673731535003212,93.0,216672.0,255698.54545454544,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4574,11.673731535003212,93.0,216672.0,269504.0675675676,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4575,11.673731535003212,93.0,216672.0,261940.62162162163,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4576,11.673731535003212,93.0,216672.0,274148.6153846154,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4577,11.673731535003212,93.0,216672.0,270617.925,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4578,11.673731535003212,93.0,216672.0,269149.53658536583,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
4579,11.673731535003212,93.0,216672.0,274611.8181818182,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
