Generation,Best CP,Best CO,Best CO_Score,Mean CO_Score,Routes
3603,15.744380218368658,63.0,63.0,149.24,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3604,15.744380218368658,63.0,63.0,132.94,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3605,15.744380218368658,63.0,63.0,129.5625,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3606,15.744380218368658,63.0,63.0,160.40816326530611,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3607,15.744380218368658,63.0,63.0,143.52,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3608,15.744380218368658,63.0,63.0,136.88,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3609,15.744380218368658,63.0,63.0,147.77551020408163,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3610,15.744380218368658,63.0,63.0,158.2941176470588,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3611,15.744380218368658,63.0,63.0,143.42,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3612,15.744380218368658,63.0,63.0,138.48,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3613,15.744380218368658,63.0,63.0,151.6875,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3614,15.744380218368658,63.0,63.0,147.9591836734694,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3615,15.744380218368658,63.0,63.0,150.28571428571428,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3616,15.744380218368658,63.0,63.0,157.0,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3617,15.744380218368658,63.0,63.0,151.49019607843138,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3618,15.744380218368658,63.0,63.0,148.6122448979592,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3619,15.744380218368658,63.0,63.0,145.36,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3620,15.744380218368658,63.0,63.0,137.62,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3621,15.744380218368658,63.0,63.0,146.57142857142858,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3622,15.744380218368658,63.0,63.0,155.02,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3623,15.744380218368658,63.0,63.0,148.44897959183675,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3624,15.744380218368658,63.0,63.0,150.19607843137254,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3625,15.744380218368658,63.0,63.0,142.27083333333334,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3626,15.744380218368658,63.0,63.0,134.2,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3627,15.744380218368658,63.0,63.0,152.56,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3628,15.744380218368658,63.0,63.0,179.57142857142858,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3629,15.744380218368658,63.0,63.0,158.35294117647058,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3630,15.744380218368658,63.0,63.0,164.3,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3631,15.744380218368658,63.0,63.0,138.02,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3632,15.744380218368658,63.0,63.0,163.12,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3633,15.744380218368658,63.0,63.0,151.55102040816325,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3634,15.744380218368658,63.0,63.0,135.66,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3635,15.744380218368658,63.0,63.0,149.28,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3636,15.744380218368658,63.0,63.0,142.22,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3637,15.744380218368658,63.0,63.0,147.5625,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3638,15.744380218368658,63.0,63.0,145.0204081632653,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3639,15.744380218368658,63.0,63.0,136.69387755102042,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3640,15.744380218368658,63.0,63.0,134.04255319148936,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3641,15.744380218368658,63.0,63.0,145.74,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3642,15.744380218368658,63.0,63.0,138.06382978723406,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3643,15.744380218368658,63.0,63.0,155.2941176470588,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3644,15.744380218368658,63.0,63.0,148.88235294117646,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3645,15.744380218368658,63.0,63.0,146.3469387755102,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3646,15.744380218368658,63.0,63.0,137.3,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3647,15.744380218368658,63.0,63.0,135.56,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3648,15.744380218368658,63.0,63.0,152.73469387755102,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3649,15.744380218368658,63.0,63.0,170.44,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3650,15.744380218368658,63.0,63.0,124.45652173913044,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3651,15.744380218368658,63.0,63.0,139.34,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3652,15.744380218368658,63.0,63.0,138.0204081632653,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3653,15.744380218368658,63.0,63.0,147.52,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3654,15.744380218368658,63.0,63.0,130.7,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3655,15.744380218368658,63.0,63.0,149.08333333333334,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3656,15.744380218368658,63.0,63.0,136.0204081632653,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3657,15.744380218368658,63.0,63.0,154.1,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3658,15.744380218368658,63.0,63.0,144.08333333333334,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3659,15.744380218368658,63.0,63.0,167.54,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3660,15.744380218368658,63.0,63.0,155.0204081632653,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3661,15.744380218368658,63.0,63.0,126.52941176470588,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3662,15.744380218368658,63.0,63.0,120.83673469387755,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3663,15.744380218368658,63.0,63.0,137.7,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3664,15.744380218368658,63.0,63.0,141.10638297872342,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3665,15.744380218368658,63.0,63.0,155.19607843137254,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3666,15.744380218368658,63.0,63.0,134.57142857142858,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3667,15.744380218368658,63.0,63.0,130.3673469387755,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3668,15.744380218368658,63.0,63.0,130.60416666666666,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3669,15.744380218368658,63.0,63.0,151.11764705882354,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3670,15.744380218368658,63.0,63.0,137.54,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3671,15.744380218368658,63.0,63.0,152.82,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3672,15.744380218368658,63.0,63.0,134.22,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3673,15.744380218368658,63.0,63.0,143.44897959183675,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3674,15.744380218368658,63.0,63.0,138.3,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3675,15.744380218368658,63.0,63.0,156.84,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3676,15.744380218368658,63.0,63.0,120.89795918367346,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3677,15.744380218368658,63.0,63.0,141.91666666666666,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3678,15.744380218368658,63.0,63.0,135.18,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3679,15.744380218368658,63.0,63.0,145.92,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3680,15.744380218368658,63.0,63.0,145.88,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3681,15.744380218368658,63.0,63.0,156.97916666666666,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3682,15.744380218368658,63.0,63.0,126.08695652173913,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3683,15.744380218368658,63.0,63.0,158.16326530612244,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3684,15.744380218368658,63.0,63.0,147.0408163265306,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3685,15.744380218368658,63.0,63.0,133.69387755102042,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3686,15.744380218368658,63.0,63.0,142.2,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3687,15.744380218368658,63.0,63.0,142.5686274509804,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3688,15.744380218368658,63.0,63.0,146.28,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3689,15.744380218368658,63.0,63.0,140.0625,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3690,15.744380218368658,63.0,63.0,133.28,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3691,15.744380218368658,63.0,63.0,145.1,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3692,15.744380218368658,63.0,63.0,147.60416666666666,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3693,15.744380218368658,63.0,63.0,156.71428571428572,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3694,15.744380218368658,63.0,63.0,145.52083333333334,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3695,15.744380218368658,63.0,63.0,140.86,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3696,15.744380218368658,63.0,63.0,131.76,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3697,15.744380218368658,63.0,63.0,133.54,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3698,15.744380218368658,63.0,63.0,145.79166666666666,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3699,15.744380218368658,63.0,63.0,145.14,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3700,15.744380218368658,63.0,63.0,136.51020408163265,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3701,15.744380218368658,63.0,63.0,142.98,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3702,15.744380218368658,63.0,63.0,148.1,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3703,15.744380218368658,63.0,63.0,145.54,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3704,15.744380218368658,63.0,63.0,148.10204081632654,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3705,15.744380218368658,63.0,63.0,141.48936170212767,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3706,15.744380218368658,63.0,63.0,155.9591836734694,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3707,15.744380218368658,63.0,63.0,134.18367346938774,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3708,15.744380218368658,63.0,63.0,148.91836734693877,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3709,15.744380218368658,63.0,63.0,137.80392156862746,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3710,15.744380218368658,63.0,63.0,136.81632653061226,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3711,15.744380218368658,63.0,63.0,122.1086956521739,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3712,15.744380218368658,63.0,63.0,129.72,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3713,15.744380218368658,63.0,63.0,138.38297872340425,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3714,15.744380218368658,63.0,63.0,174.24,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3715,15.744380218368658,63.0,63.0,132.6122448979592,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3716,15.744380218368658,63.0,63.0,154.6734693877551,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3717,15.744380218368658,63.0,63.0,143.42,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3718,15.744380218368658,63.0,63.0,150.83673469387756,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3719,15.744380218368658,63.0,63.0,145.56,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3720,15.744380218368658,63.0,63.0,152.3673469387755,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3721,15.744380218368658,63.0,63.0,151.3877551020408,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3722,15.744380218368658,63.0,63.0,148.30612244897958,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3723,15.744380218368658,63.0,63.0,146.47058823529412,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3724,15.744380218368658,63.0,63.0,134.04166666666666,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3725,15.744380218368658,63.0,63.0,138.1,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3726,15.744380218368658,63.0,63.0,147.0,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3727,15.744380218368658,63.0,63.0,146.9387755102041,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3728,15.744380218368658,63.0,63.0,133.6,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3729,15.744380218368658,63.0,63.0,126.89583333333333,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3730,15.744380218368658,63.0,63.0,146.3404255319149,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3731,15.744380218368658,63.0,63.0,137.38297872340425,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3732,15.744380218368658,63.0,63.0,144.3,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3733,15.744380218368658,63.0,63.0,135.28,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3734,15.744380218368658,63.0,63.0,132.6875,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3735,15.744380218368658,63.0,63.0,145.8,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3736,15.744380218368658,63.0,63.0,142.12,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3737,15.744380218368658,63.0,63.0,153.24489795918367,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3738,15.744380218368658,63.0,63.0,160.54,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3739,15.744380218368658,63.0,63.0,134.40816326530611,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3740,15.744380218368658,63.0,63.0,147.62,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3741,15.744380218368658,63.0,63.0,135.64,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3742,15.744380218368658,63.0,63.0,145.18367346938774,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3743,15.744380218368658,63.0,63.0,145.64583333333334,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3744,15.744380218368658,63.0,63.0,142.08,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3745,15.744380218368658,63.0,63.0,140.73469387755102,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3746,15.744380218368658,63.0,63.0,141.6530612244898,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3747,15.744380218368658,63.0,63.0,152.02083333333334,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3748,15.744380218368658,63.0,63.0,137.7,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3749,15.744380218368658,63.0,63.0,137.0,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3750,15.744380218368658,63.0,63.0,149.20408163265307,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3751,15.744380218368658,63.0,63.0,134.22448979591837,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3752,15.744380218368658,63.0,63.0,168.04,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3753,15.744380218368658,63.0,63.0,131.82,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3754,15.744380218368658,63.0,63.0,121.375,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3755,15.744380218368658,63.0,63.0,145.52,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
3756,15.744380218368658,63.0,63.0,147.3877551020408,"[[14, 13, 11, 12], [6, 8, 15, 7, 10, 11], [3, 2, 4, 5], [6, 3], [2, 1], [15, 9]]"
